Training_Loss,Training_KL_Divergence,Training_Reconstruction,Validation_Loss,Validation_KL_Divergence,Validation_Reconstruction,Number of training samples processed
4.0039922987350165,0.5042941215414196,-3.499698480802702,3.564117279727902,0.492193930971939,-3.0719232474808145,45350
3.917776879559804,0.5433597743445484,-3.374417099957955,3.38783292221812,0.542434042533942,-2.8453989282118535,46257
2.963493609638698,0.519429865062171,-2.4440638091098905,1.988130649634167,0.49003303578469604,-1.4980977151246198,47164
1.453330657160466,0.5289676428629781,-0.9243630377171189,0.3855125098365598,0.47712876733425447,0.09161623178330143,48071
7.14887716199755,0.8120161843010714,-6.336861327569829,9.59618935542824,1.3520973171808024,-8.244092418029245,48978
7.687402231559207,0.8035613199841752,-6.883840966776687,5.6977616622384675,0.5844320617945848,-5.11332986207135,49885
5.29434269081797,0.5345789363654998,-4.759763707136766,4.6211972110039365,0.4751158815569582,-4.146081097358096,50792
4.368777432804465,0.45885164603640255,-3.9099257447096583,3.405532028822772,0.3924318372675803,-3.0131002443026653,51699
3.0198126499024616,0.4193538378722875,-2.600458815973149,2.0525864457662126,0.4506943668939371,-1.601892184367222,52606
3.7492517073861555,0.6151164768812017,-3.134135264151677,3.6784849209068096,0.8631771644659801,-2.8153077859794142,53513
3.110618734307168,0.6690492351367955,-2.441569491284422,2.0275663664910644,0.5582192513795026,-1.4693472701891335,54420
0.9799891913673187,0.6309146818015909,-0.3490744827863531,-0.5293583975429028,0.5778934934497935,1.1072518846629995,55327
11.577844077723292,1.7722159840963378,-9.805628058403041,9.832667266373086,1.691896556752973,-8.140770566146985,56234
7.8497080045866205,0.82519283946583,-7.0245151582863,6.311778482082671,0.3969363153508279,-5.914842183611034,57141
5.640301400534767,0.4624243305694176,-5.177877028695541,4.5653569846026665,0.488580902065851,-4.076776150053582,58048
3.4315689288268674,0.5480821172089666,-2.88348685604209,2.2769533585658115,0.41604011248698275,-1.8609131331992361,58955
1.5318564140415507,0.5269408678141029,-1.0049155712653415,2.104514849924408,0.4472201018206841,-1.6572947037958465,59862
0.47113342147809273,0.4932628408682254,0.02212939727661234,-0.6882916425181701,0.48133558087644324,1.1696271643174434,60769
2.353481368429737,0.5302292320142113,-1.8232522331498555,2.0571831918395724,0.4582595361017548,-1.5989235396933767,61676
2.0140855141485146,0.4836536394853182,-1.5304318599427549,1.2306606563846623,0.5303090146157594,-0.7003517066482949,62583
0.6601760378877541,0.578164559083579,-0.08201150035910727,-0.36508314904913436,0.5557721062044126,0.9208552605282944,63490
0.6822306453984522,0.5214241991495219,-0.16080645610636887,0.4221714421183662,0.4084040548949115,-0.013767377465172152,64397
0.7562930880334174,0.6424874423488629,-0.11380562826974652,-0.1426279201971746,0.499308088184458,0.6419360405575912,65304
-0.4962270398518479,0.5537537151029643,1.0499807355685167,-1.539585854099915,0.49813371000036727,2.03771949025382,66211
3.2488315723828207,0.6042716931613303,-2.6445599225285035,1.835028269649607,0.4535862281259182,-1.3814420278093456,67118
1.1275534823684734,0.5634347070275488,-0.5641187729094231,0.25867558475089286,0.5110350541308918,0.2523594767646452,68025
-0.23537082735206746,0.5358831948193064,0.7712540193455748,-1.1249290451539302,0.4835112833343776,1.608440365411539,68932
0.3903034343871944,0.537515105065595,0.1472116746870922,-0.006019143404158871,0.8104470092638404,0.8164661880088063,69839
-0.15059992575724307,0.673893848616864,0.8244937704311316,-1.0959856678954267,0.5442919477952265,1.6402775587233822,70746
-1.4527370066206404,0.5192005179551366,1.9719375097239031,-2.274112937724696,0.4714715670695347,2.7455844710358477,71653
1.9705088567543187,0.5088800805669109,-1.4616286878154716,0.440998607636553,0.4972030800000756,0.056204451923876735,72560
0.6727774145190482,0.5153072434985783,-0.15747016070301767,0.24113392856268756,0.5536587006222885,0.3125247870926308,73467
-0.02099273130379806,0.5721165768498229,0.5931093054017527,-0.6864239040729219,0.4640655728568018,1.1504894695450774,74374
-0.9722949270376692,0.536570920176648,1.508865856940323,-1.6606133026359355,0.5144542888202498,2.175067665302648,75281
-1.9275378289795764,0.5125160932278029,2.440053859908368,-2.623196954220797,0.45444621871003005,3.077643200359513,76188
-0.5877542274920917,0.4879507513792801,1.0757049804485619,5.733721509443975,0.44048919086962673,-5.293232200420008,77095
0.36037025709925047,0.5521078440951145,0.19173758111425904,-0.7006370019068761,0.4936502802688464,1.1942873254286503,78002
-0.792556658600762,0.5349575114223897,1.327514173177532,-1.3961839275022523,0.48574743861645725,1.8819312711732576,78909
-1.6242752221085401,0.5195351635345156,2.143810411009531,-2.249260421347829,0.47204520639065095,2.72130550958414,79816
2.816084382815293,0.6832450206382272,-2.132839388463568,1.2892248150521675,1.185446570404863,-0.10377822618568892,80723
0.43884544864773356,0.7623826618888544,0.3235372251029051,-0.3475239456227395,0.475036832083643,0.8225608082999171,81630
-0.5703766380807399,0.5258934558292208,1.0962700828039134,-1.2230803597289903,0.5054080507396597,1.7284884157433975,82537
-1.4478502984609467,0.5175588601479325,1.9654091600546368,-2.118475580637434,0.45060599588714867,2.5690816018433695,83444
-2.4014058604655744,0.49550783069025983,2.8969136735438776,-2.9271841766559974,0.47115805296771296,3.3983420312932107,84351
2.9624552654457723,0.5119376030094437,-2.450517434926648,-0.3225992976036747,0.49065755320861276,0.8132568123066319,85258
-0.4311615233253092,0.5337040910647223,0.9648656045983093,-0.9779752587850115,0.4454117665248635,1.4233870042108856,86165
-1.2062588195422255,0.5175799366657632,1.7238387661968597,-1.731070708384556,0.4974215178363091,2.2284920278903657,87072
-1.7045774756876346,0.470914888013947,2.175492359232876,-2.0278500118086824,0.42854474076127586,2.4563948707242984,87979
-2.3124472803160008,0.48652743346898797,2.7989747490089023,-2.926031192847058,0.4728091796942517,3.398840507574841,88886
5.562282560678669,0.6615354449641219,-4.900746813419767,4.910163556579995,1.8700495694590882,-3.04011403986838,89793
4.376216490975814,1.783100662315562,-2.593115797116449,3.1390647170817956,1.0014520999604621,-2.1376126888578972,90700
2.6814546051467003,0.859727747516569,-1.8217268578929964,1.685866514138416,0.6621798118658825,-1.0236867381408152,91607
1.29877393944918,0.659760292204633,-0.6390136525675638,0.47455307603937336,0.5523599101378854,0.0778068652195213,92514
0.22017432051036165,0.5799536252889245,0.3597793090172613,-0.49121170233836214,0.5126689387633737,1.0038806949041585,93421
-0.8216101127002048,0.5848228445126703,1.4064329393380532,-1.2737126339853337,0.5589248353401116,1.8326374492814055,94328
2.7478089843853044,0.5839986028324283,-2.1638103396916204,0.47808468451443237,0.46229430848518305,-0.015790386537535,95235
0.11448702442869461,0.5075695496278403,0.3930825269734846,-0.444452657636288,0.4965595819253837,0.9410122221550056,96142
-0.5480618789677058,0.5332159833056398,1.0812778546502597,-1.064503779453514,0.5114026871402707,1.5759065341105503,97049
-1.1736578327555378,0.5486303111815531,1.7222881800810321,-1.6879252121511814,0.5299763046534716,2.2179015843214187,97956
-1.7641949440704816,0.5482023832159242,2.312397299685578,-2.2530059244780416,0.484537820900436,2.737543764367568,98863
-2.323783519643933,0.5261317640050112,2.8499153772288937,-2.666623976378314,0.4674268908205286,3.1340508250008643,99770
0.7123144477310096,0.5170688413601069,-0.19524552619706967,-1.5776035068309413,0.44987748998456295,2.027480977826414,100677
-1.516997703117993,0.5003915059132771,2.0173892365006654,-2.005556100237686,0.46551074812897536,2.471066770300401,101584
-2.145849931726382,0.47620611285427306,2.6220560252600755,-2.6522875022044223,0.4670843191906414,3.119371566097293,102491
-2.7629661404968227,0.4885092906678525,3.251475366762744,-3.270696264452639,0.45961765694407236,3.7303137315058077,103398
3.536521503260275,0.5139163773272766,-3.0226051631283997,1.2127348015793658,0.4573477517187068,-0.7553870234869223,104305
0.43262523097266437,0.3735162341739272,-0.05910899423580317,-0.790259719949908,0.3643193455923975,1.1545790613225075,105212
0.2950528849577562,0.5311626373341486,0.23610975250782487,-0.713960956683201,0.5517011152959503,1.2656620835835954,106119
-0.9528087523438308,0.4675097759923966,1.4203185193988166,-1.808049237833614,0.4601363038594744,2.268185539583189,107026
-1.6291439546376894,0.514078605529886,2.143222548075784,-2.910901101289597,0.5121769187724696,3.42307801373237,107933
-1.234958413943172,0.489166793907359,1.724125208113396,-1.9122141863392517,0.40651791496614437,2.3187320337886304,108840
-2.2631493132590195,0.4696514235836143,2.732800669812052,-2.9600556740718607,0.4295726708606281,3.389628182470271,109747
-3.182699503157341,0.46535318189576813,3.6480527371003846,-3.7431356295020177,0.44549370655971293,4.188629352940922,110654
-1.6885854333080557,0.45436025848725137,2.1429456827264635,-2.6323129392303195,0.40586536120524447,3.038178097885267,111561
-2.905764051151381,0.4461730149509888,3.3519370931774675,-3.576990406070135,0.46245371556915016,4.039444307310391,112468
-3.0222140683360244,0.4505880218093687,3.4728021674277105,-3.3494658849935615,0.4186277642714239,3.7680936155066025,113375
4.7263157191586735,0.46948232934651063,-4.256833422407426,5.55739978773404,0.6466537408069172,-4.910746076465708,114282
4.000637090718733,0.5518959995930093,-3.4487410800853926,2.0162469781605545,0.3796265483957476,-1.6366204793474315,115189
1.4376168967344796,0.5126525270110849,-0.9249643540829255,0.6483313137319235,0.5596001169322866,-0.08873119607435918,116096
0.3883546260580864,0.5518327616278366,0.1634781451314655,-0.17588417034233567,0.4948191684959209,0.6707033309261355,117003
-0.5126960018635321,0.516949136832846,1.0296451680058287,-1.6416982844867538,0.4631594430028865,2.104857723269842,117910
-2.400549861535742,0.4639533467697598,2.864503181230404,-3.5444923713143948,0.46247553614388526,4.0069679327770675,118817
-2.1967801180274904,0.4760884528911889,2.6728686129770836,-2.737714512158284,0.4981641853805137,3.2358788009238455,119724
-2.292620653091481,0.4789568775938259,2.7715775049245344,-2.8533934787311384,0.4694965961760124,3.3228901550833103,120631
-3.0130314231576047,0.46395823395633384,3.476989596786415,-2.3555686959123188,0.4283410468987659,2.783909822987244,121538
-3.3660999230276527,0.4658593285044341,3.8319592796586446,-4.016534404417055,0.4255450510345729,4.4420796622217225,122445
-2.701207480067849,0.45746002071090414,3.158667458194619,-3.5966378355448225,0.43120845018234927,4.027846277287576,123352
-1.2174087146414154,0.4722352012121165,1.6896438935100047,7.578725207168444,0.5106653871789443,-7.068059533043245,124259
-0.9134445847592254,0.48571927860264213,1.3991639033173515,-2.0790089611458566,0.47605553770487286,2.555064547378405,125166
-2.423903523364167,0.47564813977696796,2.8995516481578285,-3.0781487363629636,0.41906106577510327,3.4972095995877694,126073
-2.395021617872581,0.4368151577462698,2.831836760372679,-2.9302202030620745,0.4745943820582027,3.4048146610766388,126980
-3.249879035297802,0.4761329838038805,3.7260119975467503,-3.9102178674883548,0.41194160005687613,4.322159353610688,127887
5.172880029993783,0.6658669022767257,-4.507013257835245,2.3640131992576396,0.5930644178812483,-1.7709487476180086,128794
0.4552692052679262,0.3512424841736748,-0.1040267296373647,-0.8872379940167993,0.35429156565033226,1.241529481600871,129701
-1.1560810318066765,0.36511484764376706,1.5211958417293123,-1.7380842149785134,0.33994483947753906,2.078028923642319,130608
-1.7747590076568502,0.3714718839693753,2.146230859556692,-2.275654902500389,0.3313734003927855,2.6070282522556,131515
-1.8114579541417704,0.40584309019616577,2.217301037503445,0.16223446035807113,0.33127363593177456,0.16903920300238956,132422
-1.0589865443462048,0.4879913230189415,1.546977844233024,-1.7106499271055238,0.4565363225683702,2.1671863319599525,133329
-2.079718503037256,0.45759159990287535,2.537310128175174,-2.7090853864112785,0.41494237005183127,3.12402789360654,134236
-3.002536441420247,0.43031330855179256,3.432849745240469,-3.5844059623448197,0.3959605081946449,3.9803664620998687,135143
-3.6105891201961398,0.41034907411451244,4.02093822138575,-3.6644688032369697,0.3475959322093862,4.012064705907771,136050
-1.9775950969119844,0.4045658306092385,2.382160965899517,-0.9749048979936448,0.4053629900501893,1.380267894373531,136957
-2.0095596017753405,0.40070527969410824,2.410264895269863,-2.6601252429253233,0.3682773851715358,3.028402480403934,137864
-2.9270396156374123,0.4098181556314723,3.336857746296707,-3.4962771170962172,0.3969038144677086,3.8931806446176713,138771
-3.718738849528438,0.4195400262220692,4.138278872858992,-4.204729270091099,0.4103713415365304,4.6151006918037885,139678
0.414322952977089,0.41859151404905476,0.0042686083876705486,1.3221390848666166,0.4135730667451842,-0.9085660740337541,140585
-0.842146422529168,0.4449466223753537,1.2870930353099483,-1.3818357518288942,0.3812302023963591,1.7630659795440404,141492
-1.5706480808531436,0.425668982975801,1.9963170696119752,-2.099842485073393,0.4078670054410411,2.5077094694154454,142399
-2.1642032597530245,0.42427433785687735,2.5884775878838955,-2.6498495561886677,0.40814465970064684,3.057994167361639,143306
-2.7538797750231185,0.4280346967156693,3.1819144357262794,-3.304236772841057,0.40125507591045007,3.705491935257363,144213
-2.870308624475767,0.4387750846416974,3.3090837346153723,-3.4021074792980093,0.40384775769394055,3.805955194793971,145120
-1.952367788638669,0.43369814106227284,2.3860659551988492,2.8750213310781834,0.4484033415802812,-2.426618086553253,146027
-2.1349974038713952,0.415339074560668,2.550336478169198,-3.0150950587956253,0.41237083367541827,3.4274658608225597,146934
-2.9125281928441886,0.43794305952801854,3.350471230036894,-2.6809478544555936,0.4279126445804022,3.108860556003267,147841
-2.945704279292905,0.41251171988978275,3.358216042818282,-3.4039743031020713,0.4135785145042217,3.8175527521994264,148748
-4.050837563048913,0.4282728918594983,4.4791104107470865,-4.119505569998142,0.3805629595191078,4.500068529517249,149655
-1.3630729018656131,0.4815299397923849,1.844602900276899,-2.839349520944916,0.49324178273698926,3.3325915041223038,150562
49158.393723559355,1.4353492068087779,-49156.966616722035,10.375796706275603,2.1624057567225092,-8.213390789200774,151469
7.6472450995524115,1.430519190223635,-6.21672594770707,4.063726840820988,0.7345197812645836,-3.329207124963271,152376
2.879682649588243,0.8351228376470564,-2.044559858862594,1.7429715537391932,0.672862069796672,-1.0701094770853499,153283
1.3710656183162886,0.7669296806150392,-0.6041359576789915,1.0268038622045939,0.7205008700885603,-0.30630300108310393,154190
0.5811503737212016,0.7172117564486301,0.1360613926177251,-0.6702416766006335,0.5912724385219338,1.2615141404413543,155097
0.9281559277001394,0.6806173745169003,-0.24753852873679164,0.4629883143754132,0.61554939134986,0.15256106958980054,156004
0.8833573416549027,0.6409295017953218,-0.24242785642007747,0.12095607803986136,0.5466706605084175,0.4257145729740109,156911
-0.39377236116550196,0.5955330019091823,0.9893053747721781,-1.3714989961776058,0.510367735297279,1.8818667251451882,157818
1.6929443810451386,0.6399240662008031,-1.0530204478540388,2.136618645845261,0.7251568009368087,-1.4114617035452244,158725
0.4086166558481235,0.6892783828449355,0.2806617141164256,-0.39721893947736353,0.5517305146276423,0.9489494425005618,159632
-0.6496192134727848,0.5610064718925704,1.2106256831967186,-1.240377977886031,0.4932555392780135,1.7336333958448562,160539
-1.3636925754105507,0.5376123472506051,1.9013049021576836,-1.9081870285810623,0.4897659014811558,2.397952830896968,161446
-1.1594808259373068,0.7494589585847865,1.9089397963510195,-1.3993884905249672,0.7404515089186947,2.1398400163228533,162353
-1.7518987413803824,0.6396626832072501,2.3915613883122586,-2.4501955910066586,0.5313439537993575,2.9815395659050057,163260
-1.9298461860963765,0.5462474702080135,2.4760937306951925,-2.283563772134021,0.4867899143590336,2.770353806757294,164167
-2.5811144990195514,0.5208695400116068,3.1019840429741334,-3.060887722842461,0.45355754194006453,3.514445144518287,165074
0.5390190235703625,0.5093562505736766,-0.029662868548123025,-0.769687973292528,0.5085318953590056,1.2782198813109271,165981
-1.0228930276704598,0.4962077356357427,1.5191007359682396,-1.583941816228681,0.45190131347791285,2.03584309805811,166888
-1.7651695893644104,0.4936406541422683,2.25881023259778,-2.286326515991076,0.447632439368594,2.733958927930984,167795
-2.4885074411495256,0.4830230346982508,2.971530506340119,-3.015855768085581,0.4564684133614059,3.472323999995679,168702
-3.057437503482436,0.5005726866843024,3.5580101728176468,-3.1791336705199384,0.4745881662959546,3.653721834705994,169609
0.7357006937823984,0.5077427377248678,-0.22795794528006455,-1.9073626952888691,0.4312377440190948,2.3386003612417037,170516
-2.1588589109422878,0.4806700851583428,2.6395290126611273,-2.5745788844285813,0.45326735066101614,3.0278462097708103,171423
-2.680367661153337,0.46298924827785976,3.1433568742072833,-2.3765156775449228,0.5211842587563844,2.897699879334036,172330
-1.4402184638850875,0.7648837621577388,2.205102232614452,-2.5380976284499717,0.5246907630852894,3.062788296589809,173237
-2.5929743599602513,0.5596473992462326,3.1526217339714413,-3.254602970275204,0.4840924001373021,3.7386955328747233,174144
-3.3124693084052272,0.4828807731973297,3.7953501262896117,-3.687087611814516,0.42593454259686764,4.113022323203298,175051
-0.9785749920147914,0.45731072809625223,1.4358857994962817,-2.56400357516466,0.4009287336231333,2.9649322307215327,175958
-2.769513087866719,0.4454329074283419,3.214946006598257,-3.222765099685804,0.41705038273229006,3.639815541495264,176865
-3.3640567657045914,0.4494464221310852,3.8135032569691787,-3.834141300842825,0.42933676306125335,4.263478034365494,177772
-3.04976640594045,0.45563821939806953,3.5054046750200096,-3.758517484749313,0.4040138700367075,4.162531422302786,178679
-3.736671671714909,0.4473231955951998,4.183994865207189,-4.226282339180465,0.4412683385663328,4.667550618669628,179586
-2.2501352614052634,0.46551708507432693,2.7156524994670357,-2.1687442939893335,0.43007711815623056,2.598821386826777,180493
-3.0465875439501913,0.43169404863654054,3.4782816288621055,-3.59081548083145,0.4245825573406388,4.015397738566441,181400
-3.7205516395652967,0.45444651028550054,4.174998160365398,-4.156740737172354,0.4214301109313965,4.578170843883953,182307
-4.121739865926555,0.4496237713814833,4.571363589992334,-1.5551443943935157,0.4313864834540713,1.9865307765724385,183214
-1.2472221906550534,0.45817393425938313,1.7053962800048021,-3.376452682292567,0.4293501735788531,3.8058027419368776,184121
-3.519894484253939,0.45970262003838686,3.9795971778945334,-3.9852159213175815,0.42164451042107776,4.4068602840457345,185028
-0.8843660048376502,0.4513019611186203,1.335667987116905,-1.708776822132347,0.40408517618094925,2.1128620384013757,185935
-2.403997586343885,0.42614771486511566,2.83014529437451,-2.804923620899167,0.4133688918257182,3.2182923376032737,186842
-2.998731580038186,0.4453345764563917,3.444066225365215,-3.5043415516878653,0.3963175452915968,3.9006589366271434,187749
-3.597239995870201,0.43687274569056134,4.0341128104314,-4.063232742579637,0.4138690222681096,4.4771017564081514,188656
-2.0648626374304624,0.4392160733190366,2.504078691560352,3.8823250521600774,0.529167652130127,-3.353157110973797,189563
-2.4495230291486445,0.44293864059868826,2.8924617451895953,-3.501205368379576,0.4106878896730136,3.911893186316026,190470
-3.4993899833275437,0.43982608315700206,3.939216117480361,-3.9164853897769896,0.4260805222840436,4.342565823445278,191377
-3.9054686061076844,0.44075636196031326,4.346224926798189,-4.247499415304809,0.41801351361570105,4.665513030195658,192284
-2.596081215859511,0.4328452476198644,3.028926539184503,-3.1567122830753833,0.4010817308341507,3.5577939463927684,193191
-3.5871488120090604,0.4227580240832143,4.009906848709797,-4.073498953760198,0.4004959511545907,4.473994972431554,194098
-4.105024605890882,0.4315712202213039,4.536595719914715,-4.51775458428712,0.4036304634229272,4.921385030830856,195005
-4.486723779711991,0.4336053938692171,4.920329269526944,-4.3611905553699595,0.41284545965954267,4.774035698544663,195912
-2.0159787038195356,0.42887290862061356,2.444851571433205,-3.8679709181321407,0.38695216389883935,4.254923052492395,196819
-3.996552080146007,0.427785013318719,4.424337145249137,-4.423212511349568,0.40240750692586985,4.825620263023714,197726
-1.2069390506176596,0.4456008779174569,1.6525399550844841,-2.353666461674513,0.36758017328988135,2.721246803756309,198633
-3.001596273634636,0.4217273860414078,3.4233236134117995,-3.4214904751397865,0.3976514824723775,3.8191420968654937,199540
-3.5265537491181194,0.42786771328472906,3.954421458722738,-3.9732930807940727,0.41321381425435566,4.3865067473555035,200447
-4.059372697933243,0.4248066668736501,4.484179310656698,-4.403581091787963,0.42267305661091764,4.8262541104207,201354
-1.3967402396680502,0.48007190004073275,1.8768121042220043,-3.3063201883197886,0.6063843786188986,3.912704602806969,202261
-3.1434899183460474,0.4748268921293787,3.6183168438592848,-3.6375140088849363,0.41264304439578436,4.050157057500519,203168
-3.7684935619181807,0.4369770978488102,4.205470706556966,-4.155403816594487,0.4225429940012704,4.5779468907719165,204075
-4.159818457400522,0.43688143337968954,4.596699934415807,-4.511131138928168,0.4085083682980158,4.919639519885578,204982
-2.300204819854854,0.4175143525776553,2.71771912958551,-2.679630661432722,0.366005977698132,3.04563660748237,205889
-3.508969564553527,0.4188359396197436,3.9278055378199936,-3.9373886901720434,0.40851663066222604,4.3459048650961005,206796
-4.055697854324896,0.4217100390525742,4.477408012718192,-4.5047039268291105,0.4075469126743553,4.912251025174571,207703
-4.481502205166296,0.42093665649767353,4.902438772552726,-4.883893789443294,0.39544156589339263,5.279335359556485,208610
-2.8376051596763245,0.4259554001830247,3.2635605542898967,0.7124273035906058,0.49384210383997557,-0.21858518735497398,209517
-3.2325805813369834,0.4211712083322342,3.6537517113354396,-4.273603325396513,0.39151978281746924,4.665123188390141,210424
-4.200007400807104,0.4285836014752877,4.628590963378368,-4.527836681467242,0.40500984782666233,4.932846609470063,211331
-1.8638097164780723,0.4180997264424653,2.281909497859328,-3.5839237111859616,0.35248269022038553,3.9364063634281665,212238
-3.3736361132435655,0.41314150558942736,3.786777572043018,-3.3757180365840944,0.5430831487199902,3.9188010966883295,213145
-2.3899261204909856,0.9486407487105902,3.3385668442293985,-3.594184065287092,0.9315968741357854,4.525780871906112,214052
-2.020213337691117,0.6797778561727741,2.6999912619459328,-2.958427270956799,0.4577186635110231,3.416145932357923,214959
-3.3160409811707554,0.4445529199619146,3.7605938096556404,-3.742314250068327,0.4323103280194038,4.174624552768943,215866
-3.8729917882164364,0.43764023796594653,4.310632001210205,-4.307822957503057,0.4070699025044399,4.714892632138413,216773
-4.356048300615877,0.43161864895804847,4.787666892795079,-4.72833228322257,0.39480047732327894,5.123133026393114,217680
-4.7243800462935175,0.42707372579185543,5.151453819401078,-5.018263749316731,0.40576312816248533,5.424026759324875,218587
2.2791714715589633,0.911421824710766,-1.3677497125644538,-2.7654179113101116,0.663054120224134,3.4284723332497924,219494
-3.2144128495566506,0.5378053900688197,3.752218248562881,-3.693431698115526,0.42940912837475803,4.122840611280593,220401
-3.7751242323247705,0.4306853577215327,4.205809714118596,-4.15077519627799,0.40934861022814184,4.560123814945728,221308
